trial,split,epoch,sample,predictor,value
0,train,3,36,Teacher,0.0019341025035828
0,train,3,37,Teacher,0.0028572317678481
0,train,3,38,Teacher,0.0032093648333102
0,train,3,39,Teacher,0.0031121321953833
0,train,3,40,Teacher,0.0016165133565664
0,train,3,41,Teacher,0.0024292159359902
0,train,3,42,Teacher,0.0056842537596821
0,train,3,43,Teacher,0.0072570792399346
0,train,3,44,Teacher,0.0071089095436036
0,train,3,45,Teacher,0.0072690127417445
0,train,3,46,Teacher,0.0063995928503572
0,train,3,47,Teacher,0.002542468952015
0,train,3,48,Teacher,0.0031838624272495
0,train,3,49,Teacher,0.003157757455483
0,train,3,50,Teacher,0.0020578552503138
0,train,3,51,Teacher,0.0070251612924039
0,train,3,52,Teacher,0.0034589904826134
0,train,3,53,Teacher,0.0044001974165439
0,train,3,54,Teacher,0.003986706957221
0,train,3,55,Teacher,0.0082677789032459
0,train,3,56,Teacher,0.0032351515255868
0,train,3,57,Teacher,0.0036992798559367
0,train,3,58,Teacher,0.0062111020088195
0,train,3,59,Teacher,0.0022386962082237
0,train,3,60,Teacher,0.0023540633264929
0,train,3,61,Teacher,0.001992458011955
0,train,3,62,Teacher,0.0027475992683321
0,train,3,63,Teacher,0.0051701995544135
0,train,3,64,Teacher,0.0026048242580145
0,train,3,65,Teacher,0.005162242334336
0,train,3,66,Teacher,0.0055782352574169
0,train,3,67,Teacher,0.0064670946449041
0,train,3,68,Teacher,0.0025309934280812
0,train,3,69,Teacher,0.0023494674824178
0,train,3,70,Teacher,0.0057875104248523
0,train,3,71,Teacher,0.003265178296715
0,train,3,72,Teacher,0.0049422425217926
0,train,3,73,Teacher,0.0028425538912415
0,train,3,74,Teacher,0.0087880957871675
0,train,3,75,Teacher,0.0062686693854629
0,train,3,76,Teacher,0.0020083817653357
0,train,3,77,Teacher,0.0050696083344519
0,train,3,78,Teacher,0.0046382648870348
0,train,3,79,Teacher,0.0042807925492525
0,train,3,80,Teacher,0.0019350248621776
0,train,3,81,Teacher,0.0015084496699273
0,train,3,82,Teacher,0.002145339269191
0,train,3,83,Teacher,0.0048185191117227
0,train,3,84,Teacher,0.0033144985791295
0,train,3,85,Teacher,0.004307993222028
0,train,3,86,Teacher,0.0032070786692202
0,train,3,87,Teacher,0.0032572222407907
0,train,3,88,Teacher,0.0070236097089946
0,train,3,89,Teacher,0.0037820853758603
0,train,3,90,Teacher,0.0023123864084482
0,train,3,91,Teacher,0.0019555995240807
0,train,3,92,Teacher,0.0054399939253926
0,train,3,93,Teacher,0.0021616814192384
0,train,3,94,Teacher,0.0043745604343712
0,train,3,95,Teacher,0.003443851834163
0,train,3,96,Teacher,0.0043108719401061
0,train,3,97,Teacher,0.0043098116293549
0,train,3,98,Teacher,0.0041802562773227
0,train,3,99,Teacher,0.0044153188355267
0,train,3,0,Student 7,0.0027912161312997
0,train,3,1,Student 1,0.0021849886979907
0,train,3,2,Student 8,0.0038972070906311
0,train,3,3,Student 4,0.0018236747710034
0,train,3,4,Student 9,0.0022773891687393
0,train,3,5,Student 5,0.0028898520395159
0,train,3,6,Student 1,0.0020826198160648
0,train,3,7,Student 2,0.0054416586644947
0,train,3,8,Student 4,0.0019768874626606
0,train,3,9,Student 5,0.0013528071576729
0,train,3,10,Student 0,0.0040713655762374
0,train,3,11,Student 2,0.0023308636154979
0,train,3,12,Student 2,0.004378193989396
0,train,3,13,Student 3,0.0025014295242726
0,train,3,14,Student 6,0.0034172928426414
0,train,3,15,Student 1,0.0020355971064418
0,train,3,16,Student 3,0.0015489922370761
0,train,3,17,Student 2,0.0023036929778754
0,train,3,18,Student 1,0.001737144542858
0,train,3,19,Student 9,0.0020258622244
0,train,3,20,Student 4,0.0013850836548954
0,train,3,21,Student 8,0.0026271583046764
0,train,3,22,Student 9,0.001747156959027
0,train,3,23,Student 3,0.0055455821566283
0,train,3,24,Student 2,0.0026213193777948
0,train,3,25,Student 3,0.004143024329096
0,train,3,26,Student 5,0.0019892826676368
0,train,3,27,Student 4,0.0038730415981262
0,train,3,28,Student 0,0.0091381967067718
0,train,3,29,Student 7,0.0040518757887184
0,train,3,30,Student 1,0.0017309270333498
0,train,3,31,Student 6,0.0023353463038802
0,train,3,32,Student 0,0.0092189600691199
0,train,3,33,Student 4,0.0020473094191402
0,train,3,34,Student 0,0.0040805609896779
0,train,3,35,Student 4,0.0024089724756777
0,train,3,36,Student 8,0.0018390503246337
0,train,3,37,Student 8,0.0026874183677136
0,train,3,38,Student 2,0.0017584222368896
0,train,3,39,Student 1,0.0013468487886711
0,train,3,40,Student 7,0.0018251095898449
0,train,3,41,Student 2,0.0027231723070144
0,train,3,42,Student 9,0.0028136507607996
0,train,3,43,Student 6,0.0070402529090642
0,train,3,44,Student 2,0.0033962461166083
0,train,3,45,Student 3,0.007969538681209
0,train,3,46,Student 0,0.0046140081249177
0,train,3,47,Student 8,0.0015454984968528
0,train,3,48,Student 4,0.0020973670762032
0,train,3,49,Student 0,0.0032188894692808
0,train,3,50,Student 5,0.0015477794222533
0,train,3,51,Student 0,0.0025346977636218
0,train,3,52,Student 4,0.0029177009128034
0,train,3,53,Student 9,0.00250612385571
0,train,3,54,Student 5,0.0013055487070232
0,train,3,55,Student 2,0.0062691872008144
0,train,3,56,Student 1,0.0022840667515993
0,train,3,57,Student 3,0.0048454161733388
0,train,3,58,Student 6,0.003480908460915
0,train,3,59,Student 1,0.0028385056648403
0,train,3,60,Student 7,0.0016974249156191
0,train,3,61,Student 1,0.0032729827798902
0,train,3,62,Student 7,0.002300243359059
0,train,3,63,Student 5,0.001846095197834
0,train,3,64,Student 4,0.0016078841872513
0,train,3,65,Student 3,0.0054286713711917
0,train,3,66,Student 0,0.0019048870308324
0,train,3,67,Student 6,0.0053735435940325
0,train,3,68,Student 5,0.0012380800908431
0,train,3,69,Student 7,0.0014070144388824
0,train,3,70,Student 9,0.0062208692543208
0,train,3,71,Student 0,0.0030622815247625
0,train,3,72,Student 3,0.0027142183389514
0,train,3,73,Student 9,0.0014539747498929
0,train,3,74,Student 0,0.0039629945531487
0,train,3,75,Student 3,0.0013805035268887
0,train,3,76,Student 3,0.0013757414417341
0,train,3,77,Student 6,0.0017925413558259
0,train,3,78,Student 6,0.0021348525770008
0,train,3,79,Student 7,0.003708858275786
0,train,3,80,Student 1,0.0021243363153189
0,train,3,81,Student 9,0.0008843934047035
0,train,3,82,Student 8,0.0018449443159624
0,train,3,83,Student 5,0.0023160665296018
0,train,3,84,Student 9,0.0014072644989937
0,train,3,85,Student 7,0.0018810310866683
0,train,3,86,Student 6,0.0031891304533928
0,train,3,87,Student 9,0.0032264206092804
0,train,3,88,Student 6,0.0034334817901253
0,train,3,89,Student 5,0.0028552385047078
0,train,3,90,Student 8,0.001679835258983
0,train,3,91,Student 6,0.0009374811779707
0,train,3,92,Student 8,0.0027925339527428
0,train,3,93,Student 4,0.0026660810690373
0,train,3,94,Student 7,0.0026177875697612
0,train,3,95,Student 8,0.0032954316120594
0,train,3,96,Student 5,0.002771490253508
0,train,3,97,Student 8,0.0034517683088779
0,train,3,98,Student 2,0.0022180287633091
0,train,3,99,Student 7,0.0028602422680705
0,train,4,0,Teacher,0.0012624211376532
0,train,4,1,Teacher,0.0016222220147028
0,train,4,2,Teacher,0.0015013326192274
0,train,4,3,Teacher,0.0004963790415786
0,train,4,4,Teacher,0.003015465568751
0,train,4,5,Teacher,0.0010274063097313
0,train,4,6,Teacher,0.0012830895138904
0,train,4,7,Teacher,0.0041106566786766
0,train,4,8,Teacher,0.00085171952378
0,train,4,9,Teacher,0.0009516392019577
0,train,4,10,Teacher,0.0018320145318284
0,train,4,11,Teacher,0.0008572935475967
0,train,4,12,Teacher,0.0006290972814895
0,train,4,13,Teacher,0.003471314208582
0,train,4,14,Teacher,0.0018878408009186
0,train,4,15,Teacher,0.0012691989541053
0,train,4,16,Teacher,0.0081616826355457
0,train,4,17,Teacher,0.0035784807987511
0,train,4,18,Teacher,0.0019558523781597
0,train,4,19,Teacher,0.0010859579779207
0,train,4,20,Teacher,0.0010206821607425
0,train,4,21,Teacher,0.0013767468044534
0,train,4,22,Teacher,0.001058354275301
0,train,4,23,Teacher,0.0042863846756517
0,train,4,24,Teacher,0.001731036347337
0,train,4,25,Teacher,0.0018857079558074
0,train,4,26,Teacher,0.0017658143769949
0,train,4,27,Teacher,0.0010348155628889
0,train,4,28,Teacher,0.0015243211528286
0,train,4,29,Teacher,0.0022247813176363
0,train,4,30,Teacher,0.0015518488362431
0,train,4,31,Teacher,0.001769850612618
0,train,4,32,Teacher,0.0015475235413759
0,train,4,33,Teacher,0.0011600784491747
0,train,4,34,Teacher,0.0017221983289346
0,train,4,35,Teacher,0.002306257141754
0,train,4,36,Teacher,0.0024520445149391
0,train,4,37,Teacher,0.0056330766528844
0,train,4,38,Teacher,0.0007641950505785
0,train,4,39,Teacher,0.0071332207880914
0,train,4,40,Teacher,0.0018067322671413
0,train,4,41,Teacher,0.0046174773015081
0,train,4,42,Teacher,0.0018337166402488
0,train,4,43,Teacher,0.0023999214172363
0,train,4,44,Teacher,0.001826699823141
0,train,4,45,Teacher,0.0013413904234766
0,train,4,46,Teacher,0.0016799872973933
0,train,4,47,Teacher,0.004056257661432
0,train,4,48,Teacher,0.0018825450679287
0,train,4,49,Teacher,0.0021712470334023
0,train,4,50,Teacher,0.0018373111961409
0,train,4,51,Teacher,0.0013412887929007
0,train,4,52,Teacher,0.0013103714445605
0,train,4,53,Teacher,0.0024195949081331
0,train,4,54,Teacher,0.00300919637084
0,train,4,55,Teacher,0.0023971248883754
0,train,4,56,Teacher,0.0013493237784132
0,train,4,57,Teacher,0.0008833101019263
0,train,4,58,Teacher,0.0013434496941044
0,train,4,59,Teacher,0.0028882103506475
0,train,4,60,Teacher,0.0012986805522814
0,train,4,61,Teacher,0.0040521253831684
0,train,4,62,Teacher,0.0014919369714334
0,train,4,63,Teacher,0.0045390333980321
0,train,4,64,Teacher,0.0031897714361548
0,train,4,65,Teacher,0.0019966145046055
0,train,4,66,Teacher,0.0018829645123332
0,train,4,67,Teacher,0.0034713537897914
0,train,4,68,Teacher,0.0106638744473457
0,train,4,69,Teacher,0.0012712845345959
0,train,4,70,Teacher,0.0027346527203917
0,train,4,71,Teacher,0.0044186585582792
0,train,4,72,Teacher,0.0018230120185762
0,train,4,73,Teacher,0.0018538101576268
0,train,4,74,Teacher,0.0012851358624175
0,train,4,75,Teacher,0.0026374352164566
0,train,4,76,Teacher,0.0008187171770259
0,train,4,77,Teacher,0.0019015875877812
0,train,4,78,Teacher,0.0018588659586384
0,train,4,79,Teacher,0.0056830057874321
0,train,4,80,Teacher,0.0047022430226206
0,train,4,81,Teacher,0.0064948610961437
0,train,4,82,Teacher,0.0022192981559783
0,train,4,83,Teacher,0.0081648239865899
0,train,4,84,Teacher,0.0029142452403903
0,train,4,85,Teacher,0.0028394521214067
0,train,4,86,Teacher,0.0020521047990769
0,train,4,87,Teacher,0.0015759021043777
0,train,4,88,Teacher,0.0018014999805018
0,train,4,89,Teacher,0.0052065504714846
0,train,4,90,Teacher,0.0015308869769796
0,train,4,91,Teacher,0.0028620911762118
0,train,4,92,Teacher,0.0066312137059867
0,train,4,93,Teacher,0.0060992292128503
0,train,4,94,Teacher,0.0041349097155034
0,train,4,95,Teacher,0.0014744137879461
0,train,4,96,Teacher,0.0018962561152875
0,train,4,97,Teacher,0.0032074137125164
0,train,4,98,Teacher,0.001649213838391
0,train,4,99,Teacher,0.0022274763323366
0,train,4,0,Student 6,0.0011394310276955
0,train,4,1,Student 6,0.0015527075156569
0,train,4,2,Student 0,0.0013754634419456
0,train,4,3,Student 6,0.0022835968993604
0,train,4,4,Student 2,0.0009966787183657
0,train,4,5,Student 6,0.001513997442089
0,train,4,6,Student 2,0.0019107846310362
0,train,4,7,Student 6,0.0027457200922071
0,train,4,8,Student 2,0.0014832484303042
0,train,4,9,Student 6,0.0013076086761429
0,train,4,10,Student 5,0.0015636170282959
0,train,4,11,Student 5,0.0010177884250879
0,train,4,12,Student 7,0.0009899575961753
0,train,4,13,Student 3,0.0020208947826176
0,train,4,14,Student 1,0.0015062625752761
0,train,4,15,Student 2,0.001768909394741
0,train,4,16,Student 0,0.0038288244977593
0,train,4,17,Student 8,0.0039168866351246
0,train,4,18,Student 9,0.0015400620177388
0,train,4,19,Student 9,0.0014345470117405
0,train,4,20,Student 4,0.0017019719816744
0,train,4,21,Student 4,0.0019382688915356
0,train,4,22,Student 1,0.0011071750195696
0,train,4,23,Student 8,0.0021252713631838
0,train,4,24,Student 4,0.0019341382430866
0,train,4,25,Student 2,0.0013734014937654
0,train,4,26,Student 7,0.0013637882657349
0,train,4,27,Student 8,0.0012526999926194
0,train,4,28,Student 1,0.001146447029896
0,train,4,29,Student 7,0.0018249296117573
0,train,4,30,Student 3,0.0012966935755684
0,train,4,31,Student 2,0.0017208100762218
0,train,4,32,Student 1,0.0011589847272261
0,train,4,33,Student 9,0.0009319654782302
0,train,4,34,Student 8,0.001657560118474
0,train,4,35,Student 9,0.0010284271556884
0,train,4,36,Student 6,0.0048644561320543
0,train,4,37,Student 3,0.00363837974146
0,train,4,38,Student 5,0.0011419068323448
0,train,4,39,Student 7,0.0084506934508681
0,train,4,40,Student 9,0.0010888837277889
0,train,4,41,Student 3,0.0029882255475968
0,train,4,42,Student 8,0.0018413377692922
0,train,4,43,Student 6,0.0018317045178264
0,train,4,44,Student 5,0.0013145860284566
0,train,4,45,Student 8,0.0030857615638524
0,train,4,46,Student 5,0.0013500292552635
0,train,4,47,Student 2,0.0039284382946789
0,train,4,48,Student 5,0.0014797337353229
0,train,4,49,Student 5,0.0017524905269965
0,train,4,50,Student 0,0.002536031184718
0,train,4,51,Student 7,0.0008529287879355
0,train,4,52,Student 0,0.0023578673135489
0,train,4,53,Student 8,0.0032303463667631
0,train,4,54,Student 5,0.001052918494679
0,train,4,55,Student 4,0.0026723833288997
0,train,4,56,Student 4,0.0015261486405506
0,train,4,57,Student 9,0.0006150885019451
0,train,4,58,Student 7,0.000634572294075
0,train,4,59,Student 7,0.0029318872839212
0,train,4,60,Student 4,0.0004343080800026
0,train,4,61,Student 6,0.00127582938876
0,train,4,62,Student 4,0.002240911591798
0,train,4,63,Student 0,0.0029954819474369
0,train,4,64,Student 2,0.0028976358007639
0,train,4,65,Student 8,0.0025781760923564
0,train,4,66,Student 5,0.002189464168623
0,train,4,67,Student 7,0.0026994477957487
0,train,4,68,Student 6,0.003553403308615
0,train,4,69,Student 5,0.0018284374382346
0,train,4,70,Student 0,0.003015759633854
0,train,4,71,Student 9,0.00092914479319
0,train,4,72,Student 3,0.001155876321718
0,train,4,73,Student 4,0.001262527774088
0,train,4,74,Student 1,0.0009950087405741
0,train,4,75,Student 9,0.0008862527902238
0,train,4,76,Student 1,0.0011187430936843
0,train,4,77,Student 8,0.0012133372947573
0,train,4,78,Student 1,0.0024134160485118
0,train,4,79,Student 3,0.0057422863319516
0,train,4,80,Student 0,0.0009366897284053
0,train,4,81,Student 2,0.0026822921354323
0,train,4,82,Student 7,0.0017458320362493
0,train,4,83,Student 0,0.0054842205718159
0,train,4,84,Student 0,0.0017055274220183
0,train,4,85,Student 3,0.0081112524494528
0,train,4,86,Student 4,0.0006130835390649
0,train,4,87,Student 3,0.0039515262469649
0,train,4,88,Student 4,0.0018519731238484
0,train,4,89,Student 3,0.0052979458123445
0,train,4,90,Student 1,0.0026892011519521
0,train,4,91,Student 8,0.001902433228679
0,train,4,92,Student 0,0.0023337355814874
0,train,4,93,Student 3,0.0025289657060056
0,train,4,94,Student 7,0.0023692012764513
0,train,4,95,Student 1,0.0019035751465708
0,train,4,96,Student 9,0.0013601578539237
0,train,4,97,Student 9,0.0026882498059421
0,train,4,98,Student 1,0.0012112368131056
0,train,4,99,Student 2,0.0009572267881594598
