dataset,epochs,way,train_shot,test_shot,x_dim,z_dim,optimizer,lr,initialization,channels,loss,trials,silent,split,in_alphabet,add_rotations,gpu,accuracy,duration_sec
omniglot,1,3,3,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5599999999999999,2.177560806274414
omniglot,1,3,3,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5066666666666666,2.1811139583587646
omniglot,1,3,3,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.37,2.2456202507019043
omniglot,1,3,3,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.37,2.2456212043762207
omniglot,1,3,3,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.37,2.2405929565429688
omniglot,1,3,3,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3733333333333333,2.0301876068115234
omniglot,1,3,3,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.37,2.0377569198608403
omniglot,1,3,3,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.37,2.0303900241851807
omniglot,1,3,3,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.25999999999999995,2.569720983505249
omniglot,1,3,3,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5666666666666665,2.5778067111968994
omniglot,1,3,3,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.4799999999999999,2.5659844875335693
omniglot,1,3,3,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3233333333333333,2.636912107467652
omniglot,1,3,3,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32,2.640035390853882
omniglot,1,3,3,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32,2.6429758071899414
omniglot,1,3,3,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3233333333333333,2.4252679347991943
omniglot,1,3,3,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32,2.4269487857818604
omniglot,1,3,3,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32,2.4284608364105225
omniglot,1,3,3,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2433333333333333,3.0398366451263428
omniglot,1,3,3,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5599999999999998,3.0393855571746826
omniglot,1,3,3,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5033333333333333,3.0447118282318115
omniglot,1,3,3,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2933333333333333,3.1292037963867188
omniglot,1,3,3,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2866666666666667,3.1297810077667236
omniglot,1,3,3,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2833333333333333,3.128164529800415
omniglot,1,3,3,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2933333333333333,2.8890511989593506
omniglot,1,3,3,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2866666666666667,2.8858721256256104
omniglot,1,3,3,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2833333333333333,2.891040802001953
omniglot,1,3,3,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2566666666666666,5.3485267162323
omniglot,1,3,3,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6266666666666666,5.319390058517456
omniglot,1,3,3,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5866666666666666,5.321280002593994
omniglot,1,3,3,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3899999999999999,5.502192258834839
omniglot,1,3,3,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3899999999999999,5.484987735748291
omniglot,1,3,3,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3899999999999999,5.497527837753296
omniglot,1,3,3,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3899999999999999,5.084568738937378
omniglot,1,3,3,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3899999999999999,5.0755226612091064
omniglot,1,3,3,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3899999999999999,5.067408561706543
omniglot,1,3,3,1,28,3000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.22,7.614222764968872
omniglot,1,3,3,1,28,3000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6266666666666667,7.611109495162964
omniglot,1,3,3,1,28,3000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5933333333333334,7.600169658660889
omniglot,1,3,3,1,28,3000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.27,7.8347721099853525
omniglot,1,3,3,1,28,3000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.27,7.840808391571045
omniglot,1,3,3,1,28,3000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.27,7.828521013259888
omniglot,1,3,3,1,28,3000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.27,7.216365337371826
omniglot,1,3,3,1,28,3000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.27,7.214565992355348
omniglot,1,3,3,1,28,3000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.27,7.211275339126588
omniglot,1,3,5,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3,1.7492399215698242
omniglot,1,3,5,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6166666666666667,1.7506511211395264
omniglot,1,3,5,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5599999999999999,1.7501890659332275
omniglot,1,3,5,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3666666666666665,1.843982219696045
omniglot,1,3,5,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35666666666666663,1.8575911521911617
omniglot,1,3,5,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35666666666666663,1.8553016185760496
omniglot,1,3,5,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.38,1.5075926780700684
omniglot,1,3,5,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35666666666666663,1.503974199295044
omniglot,1,3,5,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35666666666666663,1.5127534866333008
omniglot,1,3,5,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2866666666666666,1.9683897495269769
omniglot,1,3,5,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6533333333333334,1.973081350326538
omniglot,1,3,5,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5666666666666667,1.970452070236206
omniglot,1,3,5,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3633333333333333,2.079324245452881
omniglot,1,3,5,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3533333333333333,2.0823233127593994
omniglot,1,3,5,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3533333333333333,2.0765087604522705
omniglot,1,3,5,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3666666666666665,1.732292890548706
omniglot,1,3,5,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35666666666666663,1.7297716140747068
omniglot,1,3,5,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3533333333333333,1.7324249744415283
omniglot,1,3,5,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.25666666666666665,2.403375625610352
omniglot,1,3,5,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6299999999999999,2.3949415683746342
omniglot,1,3,5,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5666666666666667,2.3991618156433105
omniglot,1,3,5,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2733333333333333,2.499525547027588
omniglot,1,3,5,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2733333333333333,2.508200168609619
omniglot,1,3,5,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2733333333333333,2.512316465377808
omniglot,1,3,5,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.28,2.1734750270843506
omniglot,1,3,5,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2733333333333333,2.1619923114776607
omniglot,1,3,5,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2733333333333333,2.1660928726196294
omniglot,1,3,5,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.25666666666666665,2.6139466762542725
omniglot,1,3,5,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6333333333333333,2.613217830657959
omniglot,1,3,5,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5733333333333334,2.613323450088501
omniglot,1,3,5,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2833333333333333,2.715517282485962
omniglot,1,3,5,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2766666666666666,2.7146646976470947
omniglot,1,3,5,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2766666666666666,2.719413042068481
omniglot,1,3,5,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.29,2.3715500831604004
omniglot,1,3,5,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2766666666666666,2.3752472400665283
omniglot,1,3,5,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2766666666666666,2.376981973648072
omniglot,1,3,5,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.25,3.0070154666900635
omniglot,1,3,5,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6566666666666667,3.0017311573028564
omniglot,1,3,5,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6133333333333334,3.0126307010650635
omniglot,1,3,5,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32333333333333336,3.109859704971313
omniglot,1,3,5,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3133333333333333,3.108849048614502
omniglot,1,3,5,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31666666666666665,3.104656219482422
omniglot,1,3,5,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32333333333333336,2.7695491313934326
omniglot,1,3,5,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3133333333333333,2.766762018203736
omniglot,1,3,5,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31666666666666665,2.7678792476654053
omniglot,1,3,5,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.24666666666666665,3.478945016860962
omniglot,1,3,5,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6866666666666668,3.4830658435821533
omniglot,1,3,5,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6233333333333334,3.4837219715118413
omniglot,1,3,5,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33333333333333337,3.617995500564575
omniglot,1,3,5,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3300000000000001,3.61727237701416
omniglot,1,3,5,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3300000000000001,3.605979442596436
omniglot,1,3,5,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33333333333333337,3.2239131927490234
omniglot,1,3,5,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3300000000000001,3.230698347091675
omniglot,1,3,5,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3300000000000001,3.232351064682007
omniglot,1,3,5,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.25,5.869053363800049
omniglot,1,3,5,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7000000000000002,5.8632140159606925
omniglot,1,3,5,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6466666666666667,5.864790201187134
omniglot,1,3,5,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33,6.12244725227356
omniglot,1,3,5,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31999999999999995,6.134618520736692
omniglot,1,3,5,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31999999999999995,6.1232454776763925
omniglot,1,3,5,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33,5.431113243103027
omniglot,1,3,5,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31999999999999995,5.424978733062744
omniglot,1,3,5,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31999999999999995,5.43114972114563
omniglot,1,3,5,1,28,3000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2,8.234847068786621
omniglot,1,3,5,1,28,3000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7166666666666669,8.226271629333496
omniglot,1,3,5,1,28,3000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7066666666666669,8.22842264175415
omniglot,1,3,5,1,28,3000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.36,8.593299150466919
omniglot,1,3,5,1,28,3000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.36,8.605846405029299
omniglot,1,3,5,1,28,3000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.36,8.594536781311035
omniglot,1,3,5,1,28,3000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.36,7.591650009155272
omniglot,1,3,5,1,28,3000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.36,7.596393585205077
omniglot,1,3,5,1,28,3000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.36,7.607229948043822
omniglot,1,3,10,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.24666666666666665,2.8215649127960205
omniglot,1,3,10,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6966666666666668,2.83188533782959
omniglot,1,3,10,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6099999999999999,2.829309463500977
omniglot,1,3,10,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35333333333333344,3.033602476119995
omniglot,1,3,10,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3366666666666667,3.033792734146118
omniglot,1,3,10,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3366666666666667,3.022180795669556
omniglot,1,3,10,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3766666666666667,2.360047101974488
omniglot,1,3,10,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.34,2.3610727787017822
omniglot,1,3,10,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3366666666666667,2.3650226593017583
omniglot,1,3,10,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2766666666666666,3.050044298171997
omniglot,1,3,10,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7466666666666666,3.047369241714477
omniglot,1,3,10,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.67,3.0473828315734863
omniglot,1,3,10,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3466666666666666,3.256166219711304
omniglot,1,3,10,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32333333333333336,3.2551019191741943
omniglot,1,3,10,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32,3.2606589794158936
omniglot,1,3,10,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35,2.5720593929290767
omniglot,1,3,10,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32333333333333336,2.5922777652740483
omniglot,1,3,10,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.32333333333333336,2.5699713230133057
omniglot,1,3,10,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.22999999999999995,3.4794106483459486
omniglot,1,3,10,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.8033333333333332,3.481330633163452
omniglot,1,3,10,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7366666666666668,3.4706413745880127
omniglot,1,3,10,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35,3.6832435131073
omniglot,1,3,10,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3400000000000001,3.687334537506104
omniglot,1,3,10,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3400000000000001,3.6858651638031006
omniglot,1,3,10,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3533333333333333,3.0124073028564453
omniglot,1,3,10,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3400000000000001,3.0125625133514404
omniglot,1,3,10,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3400000000000001,3.006767988204956
omniglot,1,3,10,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2533333333333333,3.697219133377075
omniglot,1,3,10,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7200000000000002,3.6785075664520255
omniglot,1,3,10,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6633333333333333,3.69699764251709
omniglot,1,3,10,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3433333333333333,3.9051296710968018
omniglot,1,3,10,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33,3.8895244598388654
omniglot,1,3,10,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33,3.8984408378601074
omniglot,1,3,10,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35,3.226654529571533
omniglot,1,3,10,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33333333333333337,3.231130838394165
omniglot,1,3,10,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33,3.2226130962371826
omniglot,1,3,10,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.22999999999999995,4.075846195220946
omniglot,1,3,10,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7933333333333334,4.092528343200684
omniglot,1,3,10,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7466666666666667,4.0886335372924805
omniglot,1,3,10,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.34,4.295868873596191
omniglot,1,3,10,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33333333333333337,4.294567584991455
omniglot,1,3,10,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33333333333333337,4.296380519866943
omniglot,1,3,10,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35,3.6298949718475337
omniglot,1,3,10,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33333333333333337,3.6152191162109375
omniglot,1,3,10,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33333333333333337,3.602867841720581
omniglot,1,3,10,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.25,4.572622776031494
omniglot,1,3,10,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7933333333333334,4.585034370422363
omniglot,1,3,10,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7533333333333335,4.5933921337127686
omniglot,1,3,10,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35666666666666663,4.848587512969972
omniglot,1,3,10,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.34,4.863280534744263
omniglot,1,3,10,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.34,4.855464220046997
omniglot,1,3,10,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.35666666666666663,4.088564157485962
omniglot,1,3,10,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.34,4.085167646408081
omniglot,1,3,10,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.34,4.078421354293823
omniglot,1,3,10,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19666666666666666,7.218385696411133
omniglot,1,3,10,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.84,7.223623991012572
omniglot,1,3,10,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7966666666666667,7.225804805755615
omniglot,1,3,10,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3433333333333333,7.738604307174683
omniglot,1,3,10,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3366666666666667,7.71069860458374
omniglot,1,3,10,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3366666666666667,7.7221431732177725
omniglot,1,3,10,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3433333333333333,6.321194410324098
omniglot,1,3,10,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3366666666666667,6.330819845199585
omniglot,1,3,10,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3366666666666667,6.31566858291626
omniglot,1,3,10,1,28,3000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21,9.831365823745726
omniglot,1,3,10,1,28,3000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.8000000000000002,9.840201377868652
omniglot,1,3,10,1,28,3000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7833333333333334,9.841161489486693
omniglot,1,3,10,1,28,3000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31666666666666665,10.514981031417848
omniglot,1,3,10,1,28,3000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.30999999999999994,10.52257204055786
omniglot,1,3,10,1,28,3000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.30999999999999994,10.545127391815186
omniglot,1,3,10,1,28,3000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31666666666666665,8.535995960235597
omniglot,1,3,10,1,28,3000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.30999999999999994,8.542784690856934
omniglot,1,3,10,1,28,3000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.30999999999999994,8.54904842376709
omniglot,1,5,1,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.208,1.4289734363555908
omniglot,1,5,1,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.276,1.4342827796936035
omniglot,1,5,1,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.238,1.4275465011596682
omniglot,1,5,1,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.206,1.4657573699951172
omniglot,1,5,1,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20600000000000002,1.4691283702850342
omniglot,1,5,1,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.206,1.4710350036621094
omniglot,1,5,1,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21,1.3319799900054932
omniglot,1,5,1,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.206,1.3250877857208252
omniglot,1,5,1,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20600000000000002,1.323613166809082
omniglot,1,5,1,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.196,1.7394959926605225
omniglot,1,5,1,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.22199999999999995,1.742309808731079
