dataset,epochs,way,train_shot,test_shot,x_dim,z_dim,optimizer,lr,initialization,channels,loss,trials,silent,split,in_alphabet,add_rotations,gpu,test_batch,full_test,save_data,accuracy,duration_sec
mnist,3,10,50,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.142353,334.1274757385254
mnist,3,10,100,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.926125,452.9718887805939
mnist,3,10,100,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.926672,419.3176372051239
mnist,3,10,100,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.9029360000000001,442.2787024974823
mnist,3,10,100,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.7817489999999999,467.6366844177246
mnist,3,10,100,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.6411589999999999,407.7824249267578
mnist,3,10,100,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.215586,330.7161793708801
mnist,3,10,100,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.15242799999999998,354.97254276275635
mnist,3,10,100,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.9205479999999998,510.3755087852478
mnist,3,10,100,1,28,2000,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.9344399999999999,537.9583404064178
mnist,3,10,100,1,28,2000,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.9159700000000001,510.9983561038971
mnist,3,10,100,1,28,2000,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.8304309999999999,502.2543873786926
mnist,3,10,100,1,28,2000,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.7487549999999998,586.7021186351776
mnist,3,10,100,1,28,2000,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.3091450000000001,597.1951804161073
mnist,3,10,100,1,28,2000,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.1937210000000001,575.5845408439636
mnist,3,10,200,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.9184719999999998,896.7800500392914
mnist,3,10,200,1,28,784,adam,0.0001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.948904,1080.3274383544922
mnist,3,10,200,1,28,784,adam,5e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.935094,906.9522490501404
mnist,3,10,200,1,28,784,adam,1e-05,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.8590870000000002,670.442756652832
mnist,3,10,200,1,28,784,adam,5e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.7874019999999998,600.6011481285095
mnist,3,10,200,1,28,784,adam,1e-06,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.35481399999999985,652.4375584125519
mnist,3,10,200,1,28,784,adam,5e-07,xavier_normal,1,MSELoss(),100,True,test,False,True,0,2000,True,False,0.21538799999999994,704.6891248226166
